arn, redisTsValue, currentSystemTs, passedTime
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194082, 1601578194096, 14
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194155, 1601578194169, 14
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194155, 1601578194170, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194155, 1601578194172, 17
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194155, 1601578194172, 17
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194155, 1601578194172, 17
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194155, 1601578194172, 17
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194217, 1601578194231, 14
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194217, 1601578194232, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194217, 1601578194233, 16
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194217, 1601578194235, 18
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194217, 1601578194235, 18
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194217, 1601578194235, 18
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194300, 1601578194321, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194300, 1601578194324, 24
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194300, 1601578194325, 25
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194300, 1601578194325, 25
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194300, 1601578194325, 25
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578194300, 1601578194325, 25
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578198169, 1601578198180, 11
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578198169, 1601578198181, 12
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578198169, 1601578198184, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578198169, 1601578198184, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578198169, 1601578198184, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#1f36e078-da5c-49ab-a429-f0c699961809, 1601578198169, 1601578198184, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578447259, 1601578447268, 9
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578447259, 1601578447275, 16
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578447259, 1601578447276, 17
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578447259, 1601578447276, 17
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578447259, 1601578447276, 17
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578447259, 1601578447276, 17
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578447259, 1601578447276, 17
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450198, 1601578450214, 16
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450198, 1601578450219, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450198, 1601578450219, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450198, 1601578450219, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450198, 1601578450219, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450198, 1601578450219, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450198, 1601578450219, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450495, 77
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450497, 79
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450498, 80
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450498, 80
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450498, 80
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450498, 80
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450498, 80
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450498, 80
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450498, 80
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450498, 80
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450498, 80
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450498, 80
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450498, 80
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450418, 1601578450498, 80
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450498, 56
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450498, 56
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450498, 56
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450498, 56
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450498, 56
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450498, 56
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450498, 56
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450499, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450499, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450499, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450499, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450499, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450499, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450442, 1601578450499, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450499, 24
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450499, 24
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450499, 24
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450499, 24
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450499, 24
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450499, 24
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450499, 24
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450575, 100
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450577, 102
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450578, 103
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450579, 104
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450579, 104
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450579, 104
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450579, 104
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450579, 104
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450579, 104
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450475, 1601578450579, 104
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450522, 1601578450579, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450522, 1601578450579, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450522, 1601578450579, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450522, 1601578450579, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450522, 1601578450579, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450522, 1601578450579, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450522, 1601578450579, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450522, 1601578450579, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450522, 1601578450579, 57
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450522, 1601578450581, 59
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450522, 1601578450581, 59
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450570, 1601578450630, 60
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450570, 1601578450631, 61
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450570, 1601578450633, 63
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450570, 1601578450634, 64
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450570, 1601578450634, 64
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450570, 1601578450634, 64
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578450570, 1601578450634, 64
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461393, 1601578461404, 11
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461393, 1601578461406, 13
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461393, 1601578461407, 14
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461393, 1601578461407, 14
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461393, 1601578461407, 14
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461393, 1601578461407, 14
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461393, 1601578461407, 14
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461511, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461513, 33
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461514, 34
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461515, 35
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461515, 35
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461515, 35
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461515, 35
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461515, 35
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461515, 35
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461515, 35
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461515, 35
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461515, 35
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461515, 35
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461480, 1601578461515, 35
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461680, 27
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461682, 29
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461683, 30
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461684, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461684, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461684, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461684, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461684, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461684, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461684, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461684, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461684, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461684, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578461653, 1601578461684, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578464609, 1601578464625, 16
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578464609, 1601578464628, 19
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578464609, 1601578464629, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578464609, 1601578464629, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578464609, 1601578464629, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578464609, 1601578464629, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578464609, 1601578464629, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#e83e6bb7-ae00-465b-bed9-c6a69105bef0, 1601578465305, 1601578465325, 20
