arn, redisTsValue, currentSystemTs, passedTime, parallelLambdas
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::154994f1-eb78-42fc-9fae-486b0fa71b7e, 1601582203252, 1601582204715, 1463, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::bf2cadc0-88bb-4617-b759-a1cdd2ab0f97, 1601582203252, 1601582204715, 1463, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::bf2cadc0-88bb-4617-b759-a1cdd2ab0f97, 1601582203252, 1601582204715, 1463, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::bf2cadc0-88bb-4617-b759-a1cdd2ab0f97, 1601582203252, 1601582204715, 1463, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::bf2cadc0-88bb-4617-b759-a1cdd2ab0f97, 1601582203252, 1601582204715, 1463, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::bf2cadc0-88bb-4617-b759-a1cdd2ab0f97, 1601582203252, 1601582204715, 1463, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::bf2cadc0-88bb-4617-b759-a1cdd2ab0f97, 1601582203252, 1601582204715, 1463, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::50d03f63-ae83-45a1-9b40-ce6c79b41ec4, 1601582203273, 1601582204715, 1442, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::50d03f63-ae83-45a1-9b40-ce6c79b41ec4, 1601582203273, 1601582204715, 1442, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::50d03f63-ae83-45a1-9b40-ce6c79b41ec4, 1601582203273, 1601582204715, 1442, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::50d03f63-ae83-45a1-9b40-ce6c79b41ec4, 1601582203273, 1601582204715, 1442, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::50d03f63-ae83-45a1-9b40-ce6c79b41ec4, 1601582203273, 1601582204715, 1442, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::50d03f63-ae83-45a1-9b40-ce6c79b41ec4, 1601582203273, 1601582204715, 1442, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::41e1d70d-5d7f-4fea-8817-6ac27181bb56, 1601582203295, 1601582204715, 1420, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::41e1d70d-5d7f-4fea-8817-6ac27181bb56, 1601582203295, 1601582204716, 1421, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::41e1d70d-5d7f-4fea-8817-6ac27181bb56, 1601582203295, 1601582204716, 1421, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::41e1d70d-5d7f-4fea-8817-6ac27181bb56, 1601582203295, 1601582204716, 1421, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::41e1d70d-5d7f-4fea-8817-6ac27181bb56, 1601582203295, 1601582204716, 1421, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::41e1d70d-5d7f-4fea-8817-6ac27181bb56, 1601582203295, 1601582204716, 1421, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::5a0d3354-7662-4481-aeff-9f7684600cfa, 1601582203302, 1601582204716, 1414, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::5a0d3354-7662-4481-aeff-9f7684600cfa, 1601582203302, 1601582204716, 1414, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::5a0d3354-7662-4481-aeff-9f7684600cfa, 1601582203302, 1601582204716, 1414, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::5a0d3354-7662-4481-aeff-9f7684600cfa, 1601582203302, 1601582204716, 1414, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::5a0d3354-7662-4481-aeff-9f7684600cfa, 1601582203302, 1601582204719, 1417, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::5a0d3354-7662-4481-aeff-9f7684600cfa, 1601582203302, 1601582204719, 1417, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::5c88ac5f-1bcc-57be-880b-fbaf2d61238b, 1601582215047, 1601582215095, 48, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::5c88ac5f-1bcc-57be-880b-fbaf2d61238b, 1601582215047, 1601582215095, 48, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::5c88ac5f-1bcc-57be-880b-fbaf2d61238b, 1601582215047, 1601582215095, 48, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::5c88ac5f-1bcc-57be-880b-fbaf2d61238b, 1601582215047, 1601582215095, 48, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::5c88ac5f-1bcc-57be-880b-fbaf2d61238b, 1601582215047, 1601582215095, 48, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::5c88ac5f-1bcc-57be-880b-fbaf2d61238b, 1601582215047, 1601582215095, 48, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::cab07aaa-9118-5aa4-9b02-2d5aa7b53b55, 1601582215135, 1601582215201, 66, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::cab07aaa-9118-5aa4-9b02-2d5aa7b53b55, 1601582215135, 1601582215201, 66, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::cab07aaa-9118-5aa4-9b02-2d5aa7b53b55, 1601582215135, 1601582215201, 66, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::cab07aaa-9118-5aa4-9b02-2d5aa7b53b55, 1601582215135, 1601582215201, 66, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::cab07aaa-9118-5aa4-9b02-2d5aa7b53b55, 1601582215135, 1601582215201, 66, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::cab07aaa-9118-5aa4-9b02-2d5aa7b53b55, 1601582215135, 1601582215201, 66, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::f09a2f39-78ac-5c54-a65f-78c94e1edca3, 1601582215157, 1601582215255, 98, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::f09a2f39-78ac-5c54-a65f-78c94e1edca3, 1601582215157, 1601582215255, 98, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::f09a2f39-78ac-5c54-a65f-78c94e1edca3, 1601582215157, 1601582215255, 98, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::f09a2f39-78ac-5c54-a65f-78c94e1edca3, 1601582215157, 1601582215255, 98, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::85fbd793-3782-5110-8fbc-80630138f29e, 1601582215204, 1601582215255, 51, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::85fbd793-3782-5110-8fbc-80630138f29e, 1601582215204, 1601582215255, 51, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::85fbd793-3782-5110-8fbc-80630138f29e, 1601582215204, 1601582215255, 51, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::85fbd793-3782-5110-8fbc-80630138f29e, 1601582215204, 1601582215255, 51, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::85fbd793-3782-5110-8fbc-80630138f29e, 1601582215204, 1601582215255, 51, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::85fbd793-3782-5110-8fbc-80630138f29e, 1601582215204, 1601582215255, 51, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::f09a2f39-78ac-5c54-a65f-78c94e1edca3, 1601582215157, 1601582215255, 98, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::f09a2f39-78ac-5c54-a65f-78c94e1edca3, 1601582215157, 1601582215255, 98, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::eaa1d7ef-a193-5dac-a80b-801f97297384, 1601582215398, 1601582215464, 66, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::eaa1d7ef-a193-5dac-a80b-801f97297384, 1601582215398, 1601582215464, 66, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::eaa1d7ef-a193-5dac-a80b-801f97297384, 1601582215398, 1601582215464, 66, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::eaa1d7ef-a193-5dac-a80b-801f97297384, 1601582215398, 1601582215464, 66, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::eaa1d7ef-a193-5dac-a80b-801f97297384, 1601582215398, 1601582215464, 66, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::eaa1d7ef-a193-5dac-a80b-801f97297384, 1601582215398, 1601582215464, 66, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::987500e2-13a9-5b52-8dd7-571225155f67, 1601582216488, 1601582216548, 60, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::987500e2-13a9-5b52-8dd7-571225155f67, 1601582216488, 1601582216548, 60, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::987500e2-13a9-5b52-8dd7-571225155f67, 1601582216488, 1601582216548, 60, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::987500e2-13a9-5b52-8dd7-571225155f67, 1601582216488, 1601582216548, 60, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::987500e2-13a9-5b52-8dd7-571225155f67, 1601582216488, 1601582216548, 60, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::987500e2-13a9-5b52-8dd7-571225155f67, 1601582216488, 1601582216548, 60, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::63ec33c5-9caa-5cfd-b459-6435aa16fc0a, 1601582216618, 1601582216674, 56, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::63ec33c5-9caa-5cfd-b459-6435aa16fc0a, 1601582216618, 1601582216674, 56, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::63ec33c5-9caa-5cfd-b459-6435aa16fc0a, 1601582216618, 1601582216674, 56, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::63ec33c5-9caa-5cfd-b459-6435aa16fc0a, 1601582216618, 1601582216674, 56, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::63ec33c5-9caa-5cfd-b459-6435aa16fc0a, 1601582216618, 1601582216681, 63, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::63ec33c5-9caa-5cfd-b459-6435aa16fc0a, 1601582216618, 1601582216681, 63, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::a730ea31-d8b8-5a5d-bdf8-bdc1ee046bac, 1601582216723, 1601582216771, 48, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::a730ea31-d8b8-5a5d-bdf8-bdc1ee046bac, 1601582216723, 1601582216771, 48, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::a730ea31-d8b8-5a5d-bdf8-bdc1ee046bac, 1601582216723, 1601582216772, 49, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::a730ea31-d8b8-5a5d-bdf8-bdc1ee046bac, 1601582216723, 1601582216772, 49, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::a730ea31-d8b8-5a5d-bdf8-bdc1ee046bac, 1601582216723, 1601582216799, 76, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::a730ea31-d8b8-5a5d-bdf8-bdc1ee046bac, 1601582216723, 1601582216799, 76, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::87b92d67-233b-5221-a724-7a97158673d0, 1601582217688, 1601582217740, 52, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::87b92d67-233b-5221-a724-7a97158673d0, 1601582217688, 1601582217740, 52, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::87b92d67-233b-5221-a724-7a97158673d0, 1601582217688, 1601582217740, 52, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::87b92d67-233b-5221-a724-7a97158673d0, 1601582217688, 1601582217740, 52, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::87b92d67-233b-5221-a724-7a97158673d0, 1601582217688, 1601582217741, 53, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#5bb8c032-5031-46e7-9bdd-d84619b339e2::87b92d67-233b-5221-a724-7a97158673d0, 1601582217688, 1601582217741, 53, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::d0378edd-78c6-4ddb-a514-17a108051db3, 1601582436563, 1601582436630, 67, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::d0378edd-78c6-4ddb-a514-17a108051db3, 1601582436563, 1601582436632, 69, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::d0378edd-78c6-4ddb-a514-17a108051db3, 1601582436563, 1601582436632, 69, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::d0378edd-78c6-4ddb-a514-17a108051db3, 1601582436563, 1601582436632, 69, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::d0378edd-78c6-4ddb-a514-17a108051db3, 1601582436563, 1601582436632, 69, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::d0378edd-78c6-4ddb-a514-17a108051db3, 1601582436563, 1601582436632, 69, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::d0378edd-78c6-4ddb-a514-17a108051db3, 1601582436563, 1601582436632, 69, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::8a8a936f-e2ba-4cf8-a814-b93274c94bb0, 1601582439620, 1601582439696, 76, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::8a8a936f-e2ba-4cf8-a814-b93274c94bb0, 1601582439620, 1601582439696, 76, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::8a8a936f-e2ba-4cf8-a814-b93274c94bb0, 1601582439620, 1601582439696, 76, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::8a8a936f-e2ba-4cf8-a814-b93274c94bb0, 1601582439620, 1601582439696, 76, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::8a8a936f-e2ba-4cf8-a814-b93274c94bb0, 1601582439620, 1601582439696, 76, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::8a8a936f-e2ba-4cf8-a814-b93274c94bb0, 1601582439620, 1601582439696, 76, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::8a8a936f-e2ba-4cf8-a814-b93274c94bb0, 1601582439620, 1601582439696, 76, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::04278d48-253e-4fb3-8a88-bcc090a81749, 1601582439655, 1601582439751, 96, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::04278d48-253e-4fb3-8a88-bcc090a81749, 1601582439655, 1601582439751, 96, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::04278d48-253e-4fb3-8a88-bcc090a81749, 1601582439655, 1601582439751, 96, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::04278d48-253e-4fb3-8a88-bcc090a81749, 1601582439655, 1601582439751, 96, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::04278d48-253e-4fb3-8a88-bcc090a81749, 1601582439655, 1601582439751, 96, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::04278d48-253e-4fb3-8a88-bcc090a81749, 1601582439655, 1601582439751, 96, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::04278d48-253e-4fb3-8a88-bcc090a81749, 1601582439655, 1601582439751, 96, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::7a08ef79-149d-44d2-867e-3496e93bcbf9, 1601582439709, 1601582439808, 99, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::7a08ef79-149d-44d2-867e-3496e93bcbf9, 1601582439709, 1601582439808, 99, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::7a08ef79-149d-44d2-867e-3496e93bcbf9, 1601582439709, 1601582439808, 99, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::7a08ef79-149d-44d2-867e-3496e93bcbf9, 1601582439709, 1601582439808, 99, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::7a08ef79-149d-44d2-867e-3496e93bcbf9, 1601582439709, 1601582439808, 99, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::7a08ef79-149d-44d2-867e-3496e93bcbf9, 1601582439709, 1601582439808, 99, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::7a08ef79-149d-44d2-867e-3496e93bcbf9, 1601582439709, 1601582439808, 99, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::150bd5a1-9a1f-4931-a36f-de225967574f, 1601582439740, 1601582439808, 68, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::150bd5a1-9a1f-4931-a36f-de225967574f, 1601582439740, 1601582439808, 68, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::150bd5a1-9a1f-4931-a36f-de225967574f, 1601582439740, 1601582439808, 68, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#694501fd-f734-42d5-bf4b-aa6251f9e441::150bd5a1-9a1f-4931-a36f-de225967574f, 1601582439740, 1601582439808, 68, 10
